Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Ebioro,1976370.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/ebioro,ebioro.com,ebioro is a fintech improving financial flexibility and inclusion for the underbanked through blockchain-based products and services,Netherlands,1.97637,,,
European Credit Partners N.V.,4614232.0,Netherlands,https://www.linkedin.com/company/european-credit-partners-n-v-,www.europeancreditpartners.com,"European Credit Partners is een fintech, bij ons kun je terecht voor nieuwe vormen van financiering. Daarbij laten wij ons ondersteunen door innovatieve digitale technologie, zonder hierbij het menselijke contact uit het oog te verliezen. Als ondernemer binnen het MKB ben je gedreven om een florerend en financieel gezond bedrijf te leiden. Dat vraagt om visie, toewijding en energie. Grip op de financiële positie is daarbij van essentieel belang om de ruimte te krijgen die je nodig hebt om succesvol te groeien als onderneming. ECP geeft ondernemers vertrouwen, ruimte en houvast door financiële oplossingen te bieden voor gefactureerde omzet. Zo investeren wij in jouw vermogen om te groeien. Wij werken met een volhardend team van vakkundige en inventieve professionals om ondernemingen te ontzorgen en te begeleiden bij financieringsprocessen en cashflowmanagement. Met onze jarenlange ervaring op het gebied van Factoring, Financiering en Cashflow bieden wij het alternatief voor het MKB met financiële oplossingen. Gedreven om het maximale te bereiken.  Whatever it takes!",Netherlands,4.614232,,,
FIBR Bank,4614232.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/fibr-financial,fibr.com,"We believe in a world where our customers succeed - because we know that it’s these small businesses, that form the backbone of our economies, bring something different to the table: fresh attitudes, approaches and perspectives. That’s why we’re passionate about supporting business owners and savers throughout Europe. Together with our lending partner and the people who save with us, we can help you get the financial means you need to turn your ideas into reality. Working closely with our partner FIBR UK, we’ve combined the stability of a bank with the agility and technology of a fintech, to help serve our customers better, faster and at the best rates.",Netherlands,4.614232,,,
Financialtrendwatcher.com,628942.0,"Netherlands, Friesland, Joure, 8502",https://www.linkedin.com/company/fintechs-nl,www.financialtrendwatcher.com,"🎤 Keynotes on Trends and Risks in the Financial Sector! Martin de Bruin is an experienced interim risk and change manager and expert in the financial sector. As a keynote speaker, he gives lectures on trends and risks in the financial sector to banks, insurers, accountancy firms, investment companies and business associations, among others. ""I help companies and professionals understand the world of financial trends and risks. With my knowledge of macroeconomic developments, technological innovations such as AI and FinTech, and changing regulations, I provide valuable insights and advice. My lectures and workshops make your team aware of the latest trends and prepare you for the future. Discover how I can help you make better decisions and enhance your competitive advantage."" •	Trends in AI •	Trends in Finance •	Trends in Digitization •	Trends in Sustainability •	Technology trends •	Regulatory trends 👉Would you like to request a standard keynote or a customized presentation? Contact me and let's discuss the possibilities together!",Netherlands,0.628942,,,
Finbotx,2515768.0,"Netherlands, South Holland, The Hague, 50d Schenkkade, 2595",https://www.linkedin.com/company/finbotx,www.finbotx.com,"Finbotx is powering the Financial and FinTech industry with cloud-based quantitative and econometric solutions for investment onboarding,  risk analytics and robo-advice. FinBotX applies the latest academic techniques to come up with state-of-the art portfolio management solutions.",Netherlands,2.515768,,,
Fintech Funding Partners Amsterdam,628942.0,"Netherlands, North Holland, Amsterdam, 201 Barbara Strozzilaan, 1083",https://www.linkedin.com/company/fintech-funding-partners,www.fintechfundingpartners.com,"Fintech Funding Partners Amsterdam supports your end-to-end capital fundraising process. We simplify the fundraising process for you, allowing you to take your business to the next level. At Fintech Funding Partners Amsterdam, we recognize the complexity that founders face in launching, managing and growing a business. Raising funds is an intricate and complex process in and of itself. Our goal is to simplify your fundraising journey, supporting and leading the process end-to-end, to help you achieve your fundraising ambitions, in a seamless manner while you focus on what really matters for your business.",Netherlands,0.628942,,,
Fintech Netherlands,1174472.0,"Netherlands, North Holland, Amsterdam, 9 Oudebrugsteeg, 1012",https://www.linkedin.com/company/fintechnetherlands,www.fintechnetherlands.com,"Fintech Netherlands is the premier network in The Netherlands to connect the Dutch Fintech ecosystem to decision makers in banking and finance, domestically and internationally.",Netherlands,1.174472,,,
FINTECH ÆRA,628942.0,"Netherlands, North Holland, Amsterdam, 101 Burgerweeshuispad, 1076",https://www.linkedin.com/company/fintechaera,fintechaera.org,We are here to support Fintech ecosystems around the globe for Financial inclusion.  We spur financial innovation  We strengthen the local financial system  We empower people to benefit from technological progress  Welcome to the FINTECH ÆRA,Netherlands,0.628942,,,
Fintechamps,6081148.0,"Netherlands, North Holland, Amsterdam, 6c Bethaniën Dwarsstraat, 1012",https://www.linkedin.com/company/fintechamps,www.fintechamps.com,"Fintechamps is a service company supporting start-ups, large established businesses and everything in between. Our goal is to help fintechs, payment companies and merchants accelerate, reduce cost and save time.  We’re not the usual consultants and work as a team to execute the strategies developed with our partners. Our drive is to achieve your goals! Our areas of expertise: business development, payment strategy, bank licenses, partnerships, compliance, AML and IT.",Netherlands,6.081148,,,
FintechFans.com,2307116.0,Netherlands,https://www.linkedin.com/company/fintechfans.com,www.fintechfans.com,"FintechFans.com is a jobboard for FinTech specialists worldwide. On this platform we currently have over 5000 FinTech jobs available.  To expand our services we are planning to launch a blockchain-based decentralized marketplace Q2 2019!  This marketplace will help facilitate a more convenient interaction between FinTech Professionals & FinTech Companies by:  - cutting out the middleman (the recruiters), -  offering a decentralised review system (leading to honest and unbiased insights), - and enabling peer to peer payment without the possibility for dispute To bring this marketplace to life, we have started a token sale. Interested to know more? Check out our tokensale:  tokensale.fintechfans.com",Netherlands,2.307116,,,
Finvestor,3144710.0,"Netherlands, Utrecht, Utrecht, 73 Catharijnesingel, 3511",https://www.linkedin.com/company/finvestor,www.finvestor.nl,Investing in fintech & legal tech,Netherlands,3.14471,,,
FirePit Payments,628942.0,"Netherlands, North Holland, Amstelveen",https://www.linkedin.com/company/firepit-payments,www.firepitpayments.com,"FirePit Payments provides bespoke fintech consulting services to fit your payments needs. We focus on servicing Fintechs, payment service providers, financial institutions and merchants alike. Having a deep knowledge of the payments ecosystem with a strong focus on eCommerce, we offer a broad range of services. Centering around value proposition development, our services cover strategic consulting, commercial due diligence for both M&A and RFPs, program management for the execution value proposition strategies.",Netherlands,0.628942,,,
Floryn,92284640.0,"Netherlands, North Brabant, S-hertogenbosch, 101 Koningsweg, 5211",https://www.linkedin.com/company/invoicefinance,www.floryn.com,"Floryn is a rapidly growing fintech company based in the Netherlands, dedicated to providing fast, flexible, and responsible business financing solutions for entrepreneurs. Founded in 2016, Floryn operates with a unique entrepreneurial mindset, allowing it to understand the ambitions and visions of its clients, which leads to a more agile approach to financing compared to traditional banks. The company has successfully financed over €650 million, serving a diverse clientele that includes small and medium-sized businesses across various sectors. Floryn's mission is to empower entrepreneurs by offering accessible financing options that adapt to their growth needs, with a strong commitment to transparency and efficiency. With a team of over 60 ambitious professionals, Floryn leverages advanced technology and data-driven insights to streamline the financing process, ensuring that clients can secure funds within 24 hours. The company offers a range of products, including business loans, credit lines, and factoring, designed to meet the specific needs of ambitious entrepreneurs looking to invest in inventory, personnel, marketing, and other essential business aspects without using their own capital. Floryn prides itself on its high customer satisfaction, reflected in its impressive Google reviews rating of 4.8 out of 5. The company serves a wide array of clients, from startups to established businesses, and has partnered with notable companies such as Easywalker and Growth Tribe. Floryn's focus on user-friendly digital processes and excellent customer service has enabled it to assist over 60,000 entrepreneurs, positioning itself as a reliable partner for those looking to realize their ambitions without the complexities associated with traditional banking. By providing tailored solutions and professional guidance, Floryn continues to support the growth aspirations of its clients, making financing simple and transparent.",Netherlands,92.28464,,,
Fourthline,83040098.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/fourthline-com,www.fourthline.com,"Fourthline is a leading provider of KYC (Know Your Customer) and AML (Anti-Money Laundering) solutions, specializing in helping financial institutions navigate complex regulatory environments across Europe. The company’s mission is to streamline compliance processes while enhancing customer experience, allowing clients to focus on their core value propositions. Fourthline offers a comprehensive API that includes identity document verification, biometric data analysis, and fraud detection, ensuring that financial players can meet local regulations efficiently. Its client base includes rapidly growing fintech companies, such as Shares.io, which has selected Fourthline to support its international development and compliance needs. With a commitment to innovation and security, Fourthline aims to empower businesses to expand into new markets while maintaining high standards of customer trust and safety.",Netherlands,83.040098,,,
Fresh Capital Advisory,628942.0,"Netherlands, North Holland, Naarden, 5 Amsterdamsestraatweg, 1411",https://www.linkedin.com/company/fresh-capital-advisory,www.freshcapitaladvisory.com,"Fresh Capital Advisory is a Netherlands-based corporate finance boutique focusing on capital arrangement, financing and advisory services for Dutch  companies. We focus on advisory roles in Financial Services, Fintech and Tech-driven  propositions, delivering solutions on strategic, financial and joint-venture challenges. We have an active network of European Investment funds and Netherlands based Private Investors to back-up the deals we get involved in.",Netherlands,0.628942,,,
Global Cloud Payments,6289420.0,"Netherlands, North Brabant, Nieuwkuijk",https://www.linkedin.com/company/global-cloud-payments,,"GlobalCloudPayments™ - A finalist of Accenture-backed European Innovation Awards within Finance & Prosperity space ""Blue Tulip Awards"".   GlobalCloudPayments™ unlocks growth for retailers, neobanks, crypto exchanges, blockchain foundations, and independent ATM deployers with a unique SmartATM. Most importantly, the company is rooting for the unbanked population by providing easy access to a wide range of financial and social services. SmartATM is also an important gateway to an entire Smart City ecosystem.",Netherlands,6.28942,,,
Hoef Consult,1153558.0,"Netherlands, North Holland, Egmond Aan Den Hoef, 53 Mosselaan, 1934",https://www.linkedin.com/company/hoef-consult,www.hoefconsult.com,"After 30 years in Circular economy, International payments, Email and Information Security, Fintech, SAAS, Corporate Digital Strategy, Ecommerce, International trade and Media innovation start ups we decided to alter direction. Now, we share our passion by helping others. Our ramp up process is designed to empower your team and outfit them with the tools they need to succeed. Talk to us today about how we can support your growth, limit your turnover, and put you on a solid track to success and profit.",Netherlands,1.153558,,,
Holland FinTech,3787612.0,"Netherlands, North Holland, Amsterdam, 1070",https://www.linkedin.com/company/holland-fintech,hollandfintech.com,"Holland FinTech is an association for organizations, founded in 2014 in Amsterdam. We believe having access to innovative financial services and fintech solutions can empower people and organisations to understand, overview and improve their economic circumstances. We embrace the future of digitisation and financial innovation. We want to empower everyone to make use of the financial solutions we have available on our platform to enhance economic empowerment and financial inclusion globally.",Netherlands,3.787612,,,
Holland Fintech Association,5767790.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/holland-fintech-association,hollandfintechassociation.org,"Holland FinTech is an association for organizations, founded in 2024 in Amsterdam. We believe having access to innovative financial services and fintech solutions can empower people and organisations to understand, overview and improve their economic circumstances. We embrace the future of digitisation and financial innovation. We want to empower everyone to make use of the financial solutions we have available on our platform to enhance economic empowerment and financial inclusion globally.",Netherlands,5.76779,,,
Hoppacard Holding,3440860.0,"Netherlands, North Brabant, Eindhoven",https://www.linkedin.com/company/paywings-holding,www.hoppacard.com,"The platform to bridge banking, fintech and crypto. Solutions for everyone.",Netherlands,3.44086,,,
Hubb.nu / Bedrijfs- En Vastgoedfinancieringen,628942.0,"Netherlands, Utrecht, Breukelen, 2 Amerlandseweg, 3621",https://www.linkedin.com/company/hubb-nu,www.hubb.nu,"Hubb.nu kijkt anders naar de markt. We hebben ruime ervaring opgedaan in het financieringslandschap. Oprichter Jeroen Lubbers werkte hiervoor in diverse rollen bij Fortis Commercial Banking, SNS Bank, Rabobank en ING. Dankzij deze ervaring en sterke relaties met een uitgebreide kring van financiers zijn wij in staat om snel en gericht de juiste kwaliteit te leveren. Centraal staat onze toewijding om de kredietbehoefte voor de klant in te vullen met het realiseren van een passende financiering. Dit kan alleen door een sterk persoonlijke benadering, waarbij naast kennis van het aanbod aan financiers ook de nodige ervaring van kredietverlening vereist is.  Hubb.nu heeft goede relaties met diverse  financiële instellingen, denk hierbij aan financiers op het gebied van: - vastgoed  - crowdfunding - lease - factoring - private investors - fintech",Netherlands,0.628942,,,
IBANXS,6808133.0,"Netherlands, South Holland, The Hague-area",https://www.linkedin.com/company/bankxs,ibanxs.eu,"Join the Open Banking revolution with IBANXS!  Our independent PSD2 platform connects you to over 2.500 banks across Europe for Payments and/or Account Information. From Payment Service Providers to Accounting Software companies to Lending and Factoring companies, our renowned clients trust us to provide seamless bank connections.  Plus, our dedicated team is always working to connect Any Bank. Anywhere.  Visit our website or contact us at hello@iIBANXS.eu to see how our product can help your company achieve its goals! #weareIBANXS #OpenBanking #PSD2 #Fintech",Netherlands,6.808133,,,
Innosight,1257884.0,"Netherlands, South Holland, Barendrecht, 22 Pesetastraat, 2991",https://www.linkedin.com/company/inno-sight,www.inno-sight.nl,"Innosight. Reporting for duty. Wij stellen financiële rapportages op. Toekomstgerichte rapportages voor het verkrijgen van bedrijfsfinanciering, het aantrekken van investeerders of als onafhankelijke basis voor een bedrijfswaardering. Dit doen we met onze eigen software: snel, helder en compleet met de mogelijkheid voor meerdere scenario’s. Als accountant of adviseur wil je een waterdichte financiële onderbouwing. Als investeerder of geldverstrekker wil je betrouwbare vooruitzichten om te komen tot de juiste besluitvorming. Onze maatwerk rapportages voorzien hierin en bieden:  Bedrijfsinformatie. Overzichtelijke charts. Meerdere scenario’s. Prognoses voor 3 jaar op maandbasis gesplitst in winst- & verliesrekeningen, kasstromen, balansposities en ratio’s. Dit alles ondersteunend aan het doeleinde van de rapportage en in de taal van de besluitvormer.  Innosight, een FinTech bedrijf met financiële expertise. Gericht op het kijken naar de toekomst. Ontstaan uit het te vaak ontbreken van de juiste, op dat moment benodigde, financiële informatie. Dit kan anders en beter. Hoogwaardige financiële rapportages is dan ook waar wij voor staan. Onze rentabiliteitsbegrotingen, cashflow berekeningen en toekomstscenario’s geven stakeholders het gewenste inzicht en werken vaak proces versnellend. We stellen niet voor niets: innosight, reporting for duty.",Netherlands,1.257884,,,
InnoVesting,609183.0,"Netherlands, North Brabant, Breda, 222 Heerbaan, 4817",https://www.linkedin.com/company/innovesting,innovesting.nl,"Following global innovations in e-commerce, biotech, artificial intelligence, fintech, blockchain, industry 4.0 and more interesting stuff.",Netherlands,0.609183,,,
Kontado,3773652.0,"Netherlands, Utrecht, Leusden, 4 Philipsstraat, 3833",https://www.linkedin.com/company/kontado,www.kontado.nl,"Jij focust je op ondernemen, wij doen je financiële administratie. Dat is snel, gemakkelijk en voordelig. En omdat we online werken met moderne en eenvoudige FinTech tools heb je altijd realtime inzicht in je financiële situatie. Dat is financiële administratie van morgen.  - complete boekhouding - debiteurenadministratie - crediteurenadministratie - salarisadministratie",Netherlands,3.773652,,,
LCC Latam Consumer Credit,3773652.0,"Netherlands, North Holland, Amsterdam, 7 De Boelelaan, 1083",https://www.linkedin.com/company/latamconsumercredit,latamconsumercredit.com,"LCC is an alternative investment management firm recognised for deep understanding of Latam and consumer credit with a track record of generating high, risk-adjusted returns for investors. Our best practice approach is a key success factor in our investment proposition. This is executed by a cutting-edge team who has strong links to the region, secures privileged access to traditional and fintech originators and performs robust quantitative credit analysis. The monitoring and valuation process is done on a near real-time basis.  We put a special focus on financial technology as a key enabler of financial inclusion and boosting prosperity in Latin America.  You can sign up to our Monthly Distribution List here: http://eepurl.com/digslP",Netherlands,3.773652,,,
LFH Lease,11949898.0,"Netherlands, Gelderland, Arnhem, 27 1 Koningstraat, 6811dg",https://www.linkedin.com/company/lease&finance-huis-b.v.,www.lfh.nl,"LFH Lease is een jonge scale-up leasemaatschappij, die niet gelieerd is aan de grote financiële instellingen in Nederland. Wij zijn innovatief, energiek en datagedreven. We hebben de ambitie om de fintech leasemaatschappij van Nederland te worden met de focus op het MKB.  Wij financieren een uitgebreide range aan objecten. Wij noemen dit “Alles wat rolt & roest en waar een chipje in kan”. Dit zijn dus personenauto’s, bedrijfswagens, graafmachines en vrachtwagens. Maar ook industriële machines en robots.  Waarom kiezen klanten voor LFH? - Binnen 4 uur zekerheid - Beoordeling zonder jaarcijfers - Zowel nieuw als gebruikt - Lange looptijden - BTW over maandtermijnen - Starters zijn ook welkom - Persoonlijk contact LFH Lease helpt ondernemers met een leaseoplossing, maar ook leveranciers en handelaren met krachtige vendor oplossingen. Wij werken vanuit Arnhem op een mooie locatie in het centrum, die goed bereikbaar is met het openbaar vervoer.  Heb je plannenen ben je benieuwd naar jouw leasemogelijkheden? Neem contact met ons op!",Netherlands,11.949898,,,
LikiFin - Thus Far Van Es Bailiffs & Collectors,9228464.0,"Netherlands, South Holland, Rotterdam, 37 Schiedamsedijk, 3011",https://www.linkedin.com/company/vanes,www.likifin.nl,"Van Es Bailiffs & Collectors has been known as LikiFin since mid-June 2021! In recent years, our organization has undergone a digital transformation. We are a FinTech collector and always try to find a payment method that suits the situation of people with overdue payments. That makes LikiFin unique.",Netherlands,9.228464,,,
Maastricht Finance Society,4473200.0,"Netherlands, Limburg, Maastricht, 53 Tongersestraat, 6211",https://www.linkedin.com/company/maastrichtfinancesociety,maastrichtfinancesociety.com,"Maastricht Finance Society is a financial think tank and knowledge hub for capital markets and banking, founded by students of the School of Business and Economics Maastricht in 2017. The aim of the association is to support the students on their journey into the world of Finance.  The Maastricht Finance Society consists of two pillars, namely financial literacy skills and expert knowledge. Every academic period's content is designed corresponding to a theme, which is inspired by current events. Themes might include: FinTech, Investors and Investments or Valuation methods. The aforementioned two pillars are then executed as financial methods training sessions (supported by the university's finance department) and Guest talks (held by international companies), respectively.  Join our meetings in the School of Business & Economics on Wednesdays and become a member of our dynamic community!",Netherlands,4.4732,,,
Major Capital,3144710.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/majorcapital,www.majorcapital.com,"By deploying self-learning FinTech algorithms, Major Capital extracts the maximum power. Machine learning and artificial intelligence make these algorithms smarter, faster and more efficient with each passing second.",Netherlands,3.14471,,,
MoneyPhone,9434130.0,"Netherlands, North Holland, Amsterdam, Meester Treublaan, 1097",https://www.linkedin.com/company/moneyphone,www.moneyphoneafrica.com,"MoneyPhone’s mission is to empower the 2 billion unbanked and poorly banked inhabitants of our planet. We deploy cutting edge technology that gives people access to the cheapest credit possible, anywhere and anytime. Founded in 2018, MoneyPhone is a Dutch Fintech company that deploys cutting edge technology to support the digitization of MFIs and SME-Banks in Emerging Markets. MoneyPhone's Digital Loan Origination Solution enables MFIs and SME-Banks to: *Grow loan portfolios for greater impact *Optimize resources and reduce inefficiencies *Maximize reach through cost- effective channels *Deliver an enhanced customer experience MoneyPhone's goal is to provide any credible borrower internet-based access to credit on their smartphones, anywhere and anytime. MONEYPHONE IS CURRENTLY AVAILABLE IN THE MIDDLE-EAST, AFRICA AND LATIN-AMERICA.",Netherlands,9.43413,,,
MonIdee Group,8074906.0,"Netherlands, North Holland, Amsterdam, 239 Claude Debussylaan",https://www.linkedin.com/company/224611,www.monidee.com,"MonIdee is a leading B2B Fintech software solution provider of Employee Reward Plan, Financial Participation and Compliance Solutions.    Monidee’s web-based platform tOption has been designed and fine-tuned to meet the needs of a wide range of companies worldwide. Since 1999, we have kept on top of the market in order to provide our clients with the latest and most relevant technology solutions to meet their needs.   ► Offering your investors/shareholders their own private equity market and trading facility ► Offering you and your employees a equity & cash based reward plan platform ► In a easy and effective way registering your shares/funds in cap tables and create online invitations ► Managing you company compliance risk, insider trading / market abuse regulation and other reporting Awards and Nominations: 2017 Nominated for the 'Dutch Fintech Awards 2017’ in the Netherlands 2016 Nominated for the ‘Nationale Business Success Award’ in the Netherlands. 2011 GEO Award for Most Innovative & Creative Plan Design: ForFarmers Group 2009 GEO Award for Best Plan Effectiveness: Royal Ahold 2008 GEO Award for Best Plan Effectiveness: Celtel International 2008 GEO Award for Best Plan Overall Judges Award: Celtel International",Netherlands,8.074906,,,
Novatum B.V.,2307116.0,"Netherlands, North Holland, Koog Aan De Zaan",https://www.linkedin.com/company/novatum-b-v,novatum.nl,"NOVATUM is a FinTech platform that unites the most modern and popular in-demand payment services worldwide. We are developing new payment methods, technical advancements and financial services. We cooperate with leading European and world financial institutions and banks. Additionally, we are working on our own ideas related to payments of the future by implementing payment innovations in virtual reality. We upgrade and expand known payment methods. We do what others think is the impossible. Yes, we are a small company, but we plenty of big partners. We are able to be friends and make money with the merchants. We are ready to do what it takes. We overcome the template perception of the payment business, so the future becomes a reality here and now. NOVATUM is a decentralized company managed from the main office located in the Netherlands. Our developers live and work in different countries of the world. After all, we are not looking for those who are close, but for the best. We can be found at the world’s largest FinTech and E-commerce exhibitions. We can be reached by phone-call, by e-mail and meet in different parts of the world. The main objective is your desire to move forward with us.",Netherlands,2.307116,,,
Otly!,1174472.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/otly-,www.otly.net,"Otly! is `the’ new way parents can manage, track and control the allowance of their children while teaching them about money, banking and finance. Teaching children how to use and manage money responsibly is the best way to educate them and prepare them for a safe financial future. The app is FREE and will remain free. So, download the app and start the financial education of your children today. In an increasingly cashless society, our kids are left behind when it comes to money, banking and financial education. With Otly, you can set up automatic allowance. Every week (or month), allowance gets added to the account of your children automatically so they can divide it between their saving goals. And because your children are still learning, you as a parent are always in control. You can gradually give your children more freedom and responsibilities as they become more financially savvy.  Otly is an Amsterdam based startup with a focus on the early financial education by providing a safe financial ecosystem. Having built two dedicated apps for both parents and children, Otly has taken the first steps to realising the first banking experience for kids. Otly was founded in 2015 by FinTech veterans Lior Bornshtain and Vedran Vego. Otly has collected a number of awards and recognitions over the past two years. The most important ones are: - Alumni Rockstart Web&Mobile - 2016 - Winner #UberPITCH Europe - 2016 - Winner World Summit Awards - 2016 - Awarded SIDNfund grant - 2017 - Winner Dutch FinTech Awards - 2017",Netherlands,1.174472,,,
PaymentGenes,9216598.0,"Netherlands, North Holland, Amsterdam, 82 Generaal Vetterstraat, 1059",https://www.linkedin.com/company/paymentgenes,www.paymentgenes.com,"In 2014, the PaymentGenes Founding team recognized the need for ambitious companies to have the right professionals helping them leap to accelerated growth. Due to the fast-paced Technological fundaments of online payments, the FinTech industry is rapidly evolving and continuing to become more complex, regulated & globalized. With payments having become at the core of online interactions, the growing need for payments teams & expertise is undeniable. With our years of experience in this global industry, we help companies in this industry achieve their growth goals by focusing on the first two growth pillars: People and Strategy. Our valuable network, knowledge, and personal approach enable us to be a one-stop-partner for payment/financial services and eCommerce companies in the field of Payments & FinTech recruitment and Payments Expertise. Besides the traditional participants in the industry such as Payment Service Providers (PSP), Alternative Payment Methods (APM), Acquirers, Schemes, and Issuers The industry will continue to attract more participants such as FinTech, eCommerce, market places, BigTechs and other Tech Companies. That’s why we have dedicated ourselves to be the growth partner for companies in Europe, North-America, and Asia that require internal and/or external payment expertise by building high performing teams and define your company’s strategy by offering you in-depth payments consult.",Netherlands,9.216598,,,
PayU,3119749476.0,"Netherlands, North Holland, Hoofddorp",https://www.linkedin.com/company/payu,www.payu.com,"Global reach, local expertise: we combine the best of both worlds to reshape the future of payments and fintech to build a world of unlimited possibilities. We successfully bridge the global and local gap by supplying ultimate global payment coverage with extensive local expertise and support.    Our vision is to create a world without financial borders where everyone can prosper. Thus, we strive to shape the payment industry of tomorrow to support global financial inclusion.    As the payments and fintech business of Prosus- a global consumer internet group and one of the largest technology investors in the world- we are a leading online payment service provider operating in 50+ high-growth markets, dedicated to creating cutting-edge financial services tailored to the needs of over 450,000 merchants and millions of consumers.    Focused on empowering people through financial services and creating a world without financial borders, we have set out to be one of the most prominent investors in the Fintech space, with investments totaling over $1 billion to date.    We deploy more than 400 payment methods and PCI-certified platforms to process approximately 10 million payments daily. As a Fintech innovator, we develop cutting-edge technologies to ensure that merchants benefit from the highest approval rates and can optimally expand their global reach.",Netherlands,3119.749476,,,
Payvision,10027647.0,"Netherlands, North Holland, Amsterdam, 106 Bijlmerdreef, 1102",https://www.linkedin.com/company/payvision,www.payvision.com,"Payvision is driven by a passion for technology and simplifying payments. With one single, secure platform, we power transactions for businesses across the globe. We know our way around the latest techniques in artificial intelligence and omnichannel strategies. The dedication to our clients shows – this is where we truly make a difference. By enabling an intuitive and flawless customer experience on all channels, we bring a unique beat to payments. Founded in 2002, we’re headquartered in Amsterdam, the Netherlands and since 2018 we are part of ING Group. This allows us to offer an unstoppable combo of both the fintech and banking worlds put together. This partnership means cutting-edge technology and a startup mindset backed by ING’s expertise and global network.",Netherlands,10.027647,,,
Pro2Change,628942.0,"Netherlands, Utrecht, Nieuwegein, 152 Schermerhornpark",https://www.linkedin.com/company/pro2change,www.pro2change.com,"Pro2Change helps companies in the payments, fintech and banking industry to transform, solve complex issues and create real impact.   We help our clients to generate more value from their markets and customers.  - Lead transformations - Develop product and services strategies - Leverage new technologies - Assess new market and product opportunities - Select the right partners Change Management Pro2Change specialises in solving complex issues by designing and implementing feasible and structured solutions. Pro2Change creates a custom-made project, program or transformation approach, appropriate for the client’s particular issues and tailored to the agile or non-agile organisational model in place. Consultancy Bringing together multiple workstreams requires experience in the development of an overall business strategy, whether it is across all product streams or just one particular product. Pro2Change has developed strategies and functionality roadmaps for banks, fintechs, banking & payments associations, payment providers, issuers and acquirers. We support clients on a range of strategic, regulatory and operational matters.  Product Development Product development could be the launch of a new product, a completely new business model or a new market for your company. Pro2Change brings both insights and experience. Caring about user experience and usability of all aspects of the product are key components of our approach. Partner Selection Being an expert in our field, we help our clients find the best partners for their specific needs, helping with RFIs, RFPs and throughout the implementation process.  Contact   Website: www.pro2change.com  Phone: +31 (0)30-6034262 Email: info@Pro2Change.com",Netherlands,0.628942,,,
Risk Advis B.V.,1257884.0,"Netherlands, Utrecht, Utrecht, 107b Biltstraat, 3572",https://www.linkedin.com/company/risk-advis-b-v,www.riskadvis.eu,"Risk and Finance Consulting Services to financial institutions, corporates, fin tech companies. Market, Credit, Liquidity Risk, ESG Regulatory Compliance. Strategic solutions to Risk Framework. Model development and model validation. Policies and Regulatory alignment. Tools development and Systems Intergration.",Netherlands,1.257884,,,
Satoshi Capital,1694389.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/satoshi-capital,,We're a startup FinTech company which will be providing financial services to investors.  We want to contribute to the future of money and push society forward. We envision a cashless digital future for money which is decentralized and secure. Our goal is to create a way for investors to gain exposure to cryptocurrency with the ease and economy of investing in a regular fund. We will create a cryptocurrency fund to create value for our investors by investing in the cryptocurrency market.  Our investors will be able to sign up and start investing in a matter of minutes with a mobile first experience.  We want to keep our users happy by providing them with a high return on their investments. Our aim is to achieve exceptional fund performance and have personalized customer support available at all times. Investors will be paid out frequently and whenever they please. Gamification will lead to a better customer experience and users will get rewarded for their loyalty. We value trust a lot. We believe trust in our fund is very important. We will be transparent and do everything we can to create and maintain trust in our fund.,Netherlands,1.694389,,,
