Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Finhost,6573884.0,"Estonia, Harjumaa, Tallinn, 7-2 Sakala Tn, 10141",https://www.linkedin.com/company/finhost,finhost.io,"Finhost is a white-label core banking platform that helps fintechs, neobanks, crypto banks, and payment startups launch faster — with less complexity. Whether you’re building a digital bank, launching a crypto exchange, or enabling multi-currency payments, our platform gives you everything you need: ready-made frontends, scalable backend, and pre-integrated connections to banking and crypto providers. 🔹 What we offer ✅ Web & mobile banking apps – fully branded ✅ Back-office admin panel – user management, reporting, AML tools ✅ KYC/KYB onboarding (individual & corporate) ✅ Virtual IBANs (EUR, GBP & more) ✅ Card issuing (physical & virtual) ✅ SEPA, SWIFT, UK Faster Payments ✅ Multi-currency fiat & crypto accounts ✅ Crypto wallets, deposits, withdrawals, trading ✅ API integrations with banks, EMIs, liquidity, and compliance providers 🔹 Why choose Finhost? ✔ Save months of development ✔ Stay compliant with ISO 27001 practices ✔ Flexible delivery: SaaS or Source Code license ✔ Modular architecture built for scalability ✔ Already integrated with 30+ providers We take the complexity out of launching regulated financial services. 📞 Let’s talk If you're a regulated fintech (VASP, EMI, PI, SEMI, EMD, VARA, or others) looking for reliable tech to launch or scale — we’d love to connect.  Message us here or email hello@finhost.io to schedule a call. 🌍 Learn more at finhost.io #Fintech #BankingAsAService #CryptoBanking #WhiteLabelPlatform #DigitalBanking #CoreBankingSoftware #Finhost",Estonia,6.573884,,,
FinKratt,997531.0,"Estonia, Harjumaa, Tallinn",https://www.linkedin.com/company/finkratt,finkratt.com,"FinKratt is a fintech SaaS solution dedicated to helping individuals in need find their way to financial freedom. Our mission is to assist those who struggle with living paycheck-to-paycheck by providing a platform that combines budgeting, financial roadmapping, education, and game-like features, making the path to financial stability engaging and attainable. What sets us apart is our firm belief in the power of education and our unique approach to making learning fun. We know that mastering personal finances is fundamental for living a financially free life, and we're committed to helping users gain that knowledge in an enjoyable way.  At FinKratt, we're committed to empowering individuals with the tools and knowledge they need to take control of their financial future. Our platform is designed for people of all backgrounds and financial literacy levels, with a focus on those who need it the most, ensuring that everyone has an equal opportunity to achieve financial freedom. Join us on our journey to help transform the way people in need approach their finances and create a brighter, more secure future for all. Together, we can make financial freedom a reality. 🌟💡🌍",Estonia,0.997531,,,
Fintech No Code,6470288.0,"Estonia, Harjumaa, Tallinn, 12 Pärnu Maantee, 15060",https://www.linkedin.com/company/fintechnocode,www.fintechnocode.com,Fintech product within 3 months or less🧑🏻💻 We're a software dev studio that specialises in building fully functional web and mobile apps on bubble.io,Estonia,6.470288,,,
Fitek,46525662.0,Estonia,https://www.linkedin.com/company/fitekgroup,www.fitek.com,"Fitek is a financial technology company, offering financial process optimisation and automation services for enterprises and public sector. We are the leaders of e-invoicing industry and we handle more than 75 million invoices and other documents annually and serve more than 1,000 customers through the Baltic and Nordic countries. Our goal is to create a world with fully automated digital financial processes. Founded in 1995, and formerly Itella Information and Opus Capita, Fitek is today a regional industry leader in invoicing and document processing. Fitek Group is part of Benelux’s Unifiedpost Group, a major European fintech player. We employ more than 270 people in our Vilnius, Riga, Tallinn, Bratislava and Belgrade offices.",Estonia,46.525662,,,
Forex Republic,1686687.0,"Estonia, Harjumaa, Tallinn, 5 Tornimae, 10145",https://www.linkedin.com/company/forexrepublic,forexrepublic.io,"We are a boutique fintech company offering exclusive, tailored strategies across diverse markets, defined by our commitment to autonomy, transparency, fair fees, and unique partnerships.",Estonia,1.686687,,,
HOLD,1886826.0,Estonia,https://www.linkedin.com/company/holdhq,hold.io,"HOLD is a cryptocurrency FinTech startup that makes crypto accessible by enabling users to seamlessly sell, buy and exchange crypto and cash. The company’s vision is driven by #ZeroFeeCrypto, an initiative to remove unnecessary fees from crypto. The company also offers a HOLD Debit card. Having started in early 2018, HOLD has a team of approximately 20 people based in London, Porto, Barcelona and Malta. HOLD provides a crypto and cash exchange app with a free Debit card where customers can instantly buy, sell, and exchange crypto and cash anywhere at great rates and with zero fees. The app initially supports Bitcoin, Ethereum and Litecoin; and all of these currencies can be accessed from this all-in-one mobile app.  Providing a user-friendly and secure experience, the HOLD mobile app offers the perfect experience for anyone from cryptocurrency newcomers to seasoned enthusiasts. The HOLD Debit Card has been made possible through a partnership with Contis, meaning users can sell crypto, and utilise a leading payment network used by over 46 million merchants around the globe. Crypto funds can be exchanged into cash immediately with zero fees and without the need for any bank transfers because they can spend the cash using their HOLD Debit card. Users also have complete control over when they exchange their crypto for cash instead of this occurring automatically at the point of purchase.",Estonia,1.886826,,,
Inwise.co,628942.0,"Estonia, Harjumaa, Tallinn",https://www.linkedin.com/company/inwise-co,,Inwise is an Estonian FinTech company for supplier chain financing solution financed by crowd-funding.,Estonia,0.628942,,,
IoBanker,1257884.0,"Estonia, Kuusalu Vald Pudisoo Küla, 74626",https://www.linkedin.com/company/iobanker,iobanker.com,"ioBanker is introducing the most reliable digital reserves banking features inherited from the ancient concept of “full reserve banking” thanks to blockchain and fintech technologies. ioBanker is operating multiple platforms interfacing to multiple blockchains to facilitate trustless digital reserves services. ioBanker provides Blockchain technological tools such as an analytics and digital assets trading terminal, data services, and news to individuals, financial companies and organizations through ioBanker terminals and associated pages on ioBanker's official website. ioBanker is changing the way people used to save their reserves online with the concept of full reserve banking on the blockchain or (100% reserve banking). You are being your own bank as an iobanker. ioBanker is the bridge between digital currencies and electronic money institutions. We've designed ioBanker terminal and Blockchain tools to satisfy the worldwide digital generation of digital era bankers. We have regulated channels between fiat and crypto digital currencies. We've partnered with worldwide financial institutions to provide financial services and digital reserves exchange features. ioBanker combines a blockchain platform with fintech providers, banks and e-money institutions to offer financial services to a global market. ioBanker empowers innovation in global digital financial services through a platform built on blockchain where app developers and fintech partners can leverage ioBanker reach through licensed relationships with banks and financial services partners around the world. Built on a core of proprietary technologies, ioBanker embraces a future where people and businesses around the world have access to safest, transparent, fair, logical and affordable financial services. ioBanker terminals and self-hosted platforms are interfacing with decentralized Blockchain, the terminal account's are created at the blockchain directly through open source browser based terminal with",Estonia,1.257884,,,
Iute Group,4987659.0,"Estonia, Harjumaa, Tallinn, 19/1 Maakri, 10145",https://www.linkedin.com/company/iutegroup-europe,iute.com,"Iute Group – established in 2008 – is a leading European fintech company. The Group  specializes in consumer finance, payment services, banking, and insurance products. Iute serves customers currently in Moldova, Albania, North Macedonia, and Bulgaria, while expanding its services, geographies, and brand ecosystem.    Group’s core loan products are unsecured installment loans and buy-now-pay-later loans with maturities between 3 months and 48 months and pledge-secured loans with maturities of up to 72 months. Loans are provided over the webshops, Iute’s website, MyIute app, a network of branches, merchants, and partners. Iute’s payment services vary from country to country between full-range solutions provided as a bank, and partial solutions subject to the license issued in any given country. Group operates its own ATM network that is accessible with the MyIute app.     Group finances its loan portfolios with equity, with secured bonds that are on the main list of Frankfurt Stock Exchange and Nasdaq Baltic, and with deposits (as a bank inside a given country). The mission of Iute is to create the greatest experience in personal finance, by combining fintech with the warmth of the human touch. To help its customers to become financially and digitally stronger. See more: www.iute.com",Estonia,4.987659,,,
Iuvo Group,10692014.0,"Estonia, Harjumaa, Tallinn, 5 Narva Maantee, 10117",https://www.linkedin.com/company/iuvo,iuvo-group.com,"We, at iuvo, are a group of young entrepreneurs who wish to re-define the way people manage their money, invest and get access to credit. Our team consists of experts in the financial services, consulting and IT industries with great passion for innovation. We have been following the fintech and crowdfunding industries very closely in the past few years and decided it’s time to join the game and offer our take on a successful business model which adds value for both investors and lenders.",Estonia,10.692014,,,
LGR Global,5034672.0,"Estonia, Pärnumaa, Pärnu",https://www.linkedin.com/company/lgrglobal,lgrglobal.com,LGR Global is a FinTech Company that has developed a digital trade finance system,Estonia,5.034672,,,
LHV Bank,72100641.0,"Estonia, Harjumaa, Tallinn",https://www.linkedin.com/company/75058503,lhv.com,"LHV Bank, a fully licensed UK bank, specialises in Banking Services for global fintechs, SME Lending solutions for UK businesses and personal Savings in partnership with Raisin UK. The SME Lending division offers commercial real estate investment loans and trading loans from £0.5m to small and medium-sized businesses in the UK.  As a leading Banking Services provider, LHV Bank delivers a wide range of services, including real-time multi-currency payments, accounts, acquiring, indirect scheme access, open banking, and FX solutions. Over 200 renowned fintech companies, such as Airwallex, Currencycloud, Truelayer, and Wise, utilise LHV Bank to serve more than 10 million end customers and access a pool of 500 million potential customers across the UK and Europe.  LHV Bank gained its UK banking licence in May 2023 and intends to expand its offerings to e-commerce businesses and start accepting retail deposits later this year.",Estonia,72.100641,,,
Mifundo,6483957.0,"Estonia, Harjumaa, Tallinn, Hobujaama 4, 10151",https://www.linkedin.com/company/mifundo-com,mifundo.com,"Mifundo is a data solution unlocking cross-border lending for people and banks in Europe: - Verified & Passportable Financial Identity helps consumers to be trusted over the EU - Mifundo's unique technology helps banks to assess the credit risk of their foreign customers Our technology aggregates credit bureau data over Europe, complementing it with open banking and calculating standardized credit score. It can reduce the credit risk of foreign customers up to 7x and raise the business volume by 15%. Awards: - Europe Fintech Awards 2023 - LendTech of the Year - Banking Tech Awards 2023 - Fintech Startup of the Year - Mastercard recognised Mifundo as one of the most promising fintech companies in Northern Europe (Lighthouse, spring 2023) - Euro Banking Association recognised Mifundo as the rising star (EBAday 2023, Madrid)",Estonia,6.483957,,,
Moncera OÜ,1995063.0,"Estonia, Harjumaa, Centre, 4 Friedrich Reinhold Kreutzwaldi, 10120",https://www.linkedin.com/company/moncera-oü,moncera.com,"We are happy to be part of the fintech companies who are revolutionizing the dynamics of banking, lending and investing.  We contribute to the new financial era by providing a trustworthy peer-to-peer lending platform. Our team has more than 15 years of experience in the financial field and we take great pride in offering safe and easy marketplace of consumer loans.",Estonia,1.995063,,,
Niko Technologies,30818158.0,"Estonia, Harjumaa, Tallinn, 2-k162 Roosikrantsi Tn, 10119",https://www.linkedin.com/company/niko-technologies-ou,niko-tech.eu,"Niko Technologies was founded in 2018 to draw on existing blockchain experience and develop revolutionary FinTech solutions for startups and businesses looking to enter new markets overseas. We realized the potential for blockchain to dramatically change the financial industry by offering instant P2P payments, unrivaled security, quick multi-currency exchange, and affordable money transfers throughout the world. WHO WE ARE - Practical blockchain software engineers - Savvy providers of new payment methods - Сryptography experts with years of experience - Geeks having a clue about accounting concepts - A credible payment processor - A faithful cryptocurrency guide OUR MISSION We use frontier technologies to help you capitalize on revolutionary FinTech products & services by rebranding them. It’s OK if you are non-technical as we give you a ready-to-run payment processing business. With Niko Technologies, you get more room to generate sales by focusing solely on marketing and selling. END-TO-END FINTECH SOLUTION PROVIDER As a pioneer and exemplar in the payment processing industry, we develop, roll out, and support unique FinTech solutions for a wide range of projects seeking to enter promising markets with no fuss. All our banking, exchange liquidity, legal, and technological frameworks are ready to run. Ready-Made & Customizable WHITE LABELS - WL Exchanger - WL Acceptance - WL Wallet All solutions by Niko Technologies are pre-tested, fully operational, and can be set up by our experts in a short time. Build a successful marketing strategy, reach out to your target customers with no fuss by leaving all the setup and customization burdens to us. - We set up and support your solutions - Real multi-source crypto & fiat liquidity - Multi-asset payment processing - Qualified customer support - AML/CFT and GDPR compliance - You get an off-the-shelf product, no technical skills required",Estonia,30.818158,,,
Paily,9694009.0,"Estonia, Harjumaa, Tallinn, 19 Maakri Tn, 10145",https://www.linkedin.com/company/paily,paily.it,"Paily possesses a portfolio of IT ventures that operate under the Paily label, Paily trademark is owned by Paily AS and is registered as a trademark in Europe, Asia and the UK. https://paily.io/en Paily Freelance is an all-in-one web application that enables freelancers and remote workers to access a variety of employment options, including EOR employee, contractor, or direct employee. https://paily.io/en/business Paily Business is a comprehensive web application that empowers businesses and HR professionals to manage their global workforce with ease. With Paily Business, users can access a variety of employment options, including EOR employee, contractor, or direct employee, while all necessary documentation is handled within the platform.  https://pailycard.com/ The Paily Debit Card project has completed the development stage and is now moving onto the next phase of obtaining financial licenses in Europe, Canada, and the UK.  https://pailycrypto.com/ Paily Crypto Wallet UAB, a project under the Paily group of companies, holds a crypto license for virtual currency operations and adheres to regulatory requirements. The company continuously monitors developments in crypto legislation within Lithuania and the European Union, where it is based. https://pailylegal.com/en/ Paily Legal delivers comprehensive legal services encompassing corporate law, international tax compliance, dispute resolution, intellectual property safeguarding, AML specialists' assistance, crypto regulation advisory, and the facilitation of FinTech project launches for its clients.",Estonia,9.694009,,,
Phenon Tech,988185.0,"Estonia, Harjumaa, Tallinn",https://www.linkedin.com/company/phenon-tech,phenon.io,Phenon is a Swiss-Estonian FinTech StartUp focused on solving the biggest problems and pain points when newcomers enter the financial and investment market.,Estonia,0.988185,,,
Pocosys,2493829.0,"Estonia, Harjumaa, Tallinn, 18 Pärnu Maantee, 10141",https://www.linkedin.com/company/pocopay,pocosys.eu,"Pocosys is building a banking as a service engine that allows launching banking products in 1–2 months with a cost of €1–2 per client. With us, you can issue white label cards, create modern payment solutions, harness a powerful loyalty program or even launch a neobank.",Estonia,2.493829,,,
PoshTrader Ltd,628942.0,"Estonia, Harjumaa, Tallinn, 7 Tornimäe, 10145",https://www.linkedin.com/company/poshtrader,www.poshtrader.com,"Welcome to Poshtrader, your number one source for trading tools and development services. We’re dedicated to giving you the very best of trading solutions, with a focus on details, accuracy and performance. Founded in 2019 by Jiri Beloch and Gert Nurme, Poshtrader has come a long way from its beginnings as a trading team in Tallinn, Estonia. When we first started out, our passion for trading and testing new ideas drove us to create custom trading tools that stand out, this gave us the impetus to turn hard work and inspiration into to a fintech company. We now serve customers all over the world and are thrilled to be a part of a trader-focused wing of the online trading industry. We hope you enjoy our products and services as much as we enjoy offering them to you. If you have any questions or comments, please don’t hesitate to contact us. Risk Disclosure: https://policies.poshtrader.com/risk-disclosure #ctrader #ninjatrader #multicharts #forex #commodities #preciousmetals #cryptocurrencies #stocks #tradingtools #investing #technicalanalysis",Estonia,0.628942,,,
Prototron Fund,246146.0,"Estonia, Harjumaa, Tallinn, 6/1 Teaduspargi",https://www.linkedin.com/company/prototron,www.prototron.ee,"Prototron is a start-up fund that gives money to teams for turning their great ideas into the first working prototype. Founded in 2012 by Swedbank, Tallinn University of Technology and Tallinn Science Park Tehnopol.  We finance teams with high growth potential in areas of Greentech, Healthtech, Industry 4.0 and Fintech, Defendtech. We run 2 rounds of financing every year. During last 12 years we've funded 106 startups with over 1 428 000€ in cash + coaching/incubation services.  Do you want to be part of the success? We seek for:  *New start-up teams who need money for building a prototype. Apply for funding: www.prototron.ee *Additional partners who want to be part of Estonia's next success stories. Contact info@prototron.ee",Estonia,0.246146,,,
QuantApex U.A.,628942.0,"Estonia, Harjumaa, Tallinn",https://www.linkedin.com/company/quantapex-b.v.,,"QuantApex is a financial technology company. Services offered: • Fintech consulting services: holistic and in-depth, quantitative specialist • Full-spectrum digital business development and partnering: no risk business professionalizing • Hands-on application development: web/mobile/desktop, building MVPs • Fintech SAAS (in development)",Estonia,0.628942,,,
Salv,16958042.0,"Estonia, Harjumaa, Tallinn, 38b Veerenni, 10135",https://www.linkedin.com/company/dataminer,www.salv.com,"Salv empowers financial institutions to beat financial crime with a SaaS platform that helps them detect money laundering, share intelligence, and stop fraud. Criminals work in networks, so financial organisations should too. Using the world’s first fincrime platform that enables intelligence sharing, Salv helps banks, fintechs, and payment service providers fight financial crime more effectively and recover 80% more stolen funds. More than 100 companies across Europe use Salv to centralise their AML data, exchange intelligence, automate repetitive tasks, and reduce false positive alerts. As a result, they can beat more criminals and protect their customers better. Led by a team of crime fighters and data scientists who helped scale fincrime operations for Wise and Skype, Salv is a regulated partner and licensed KYC data processor on a mission to make the world safer by beating financial crime. The Salv platform, which allows customers to pick and choose the specific tools they need to fight crime more effectively, includes: - Real-time customer and transaction monitoring - Transaction and customer screening (PEP, sanctions and adverse media) - Intelligence sharing and collaborative investigations.",Estonia,16.958042,,,
Smart Coin,3800685.0,"Estonia, Harjumaa, Tallinn",https://www.linkedin.com/company/smart-coin-exchange,smartcoin.exchange,SMART COIN OÜ is a fintech company that provides worldwide cryptocurrency payment processing.,Estonia,3.800685,,,
SPARQ,1886826.0,"Estonia, Harjumaa, Tallinn, Tallinn, 11412",https://www.linkedin.com/company/sparqeu,www.sparq.eu,"Sparq OU is a Fintech company based in Estonia, Tallinn.  We combine together banking sector, fintech market and retail companies to bring a seamless experience for millennials and gen Z by providing free payments within EU, loyalty system and modern fintech solutions!",Estonia,1.886826,,,
