Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Malcom Finance,157732.0,"Czech Republic, Praha, Prague, 18 Karmelitská, 11800",https://www.linkedin.com/company/malcomfinance,malcomfinance.com,"Malcom Finance, formerly known as 4Trans, is a fintech company that provides tailored financial solutions to logistics SMEs across Europe. With a mission to support the growth and sustainability of the logistics industry, Malcom Finance offers a range of services, including factoring, invoice insurance, and access to a database of verified buyers. The company is dedicated to innovation and customer-centric solutions, ensuring that logistics companies have the financial tools they need to succeed. To date, Malcom Finance has financed over 160,000 invoices worth more than €165 million, with a verified database of 15,000 debtors.",Czech Republic,0.157732,,,
MALL Pay,54567076.0,"Czech Republic, Praha, Prague, 1718/10 Na Hřebenech Ii, 14000",https://www.linkedin.com/company/mall-pay,skippay.cz,"Dnešní řečí bychom se mohli nazvat jako fintech start-up. Nejvíc nás však vystihuje rozhodnutí zpříjemnit vaše placení. S námi skipnete všechny překážky a komplikace ze světa nakupování a finančních služeb. Proto jsme nejprve přišli s odloženou platbou pro online nákupy. Platíte tak jen za to, co si nejdříve v klidu vyzkoušíte. Nově pokračujeme s platební kartou na principu kreditky. Tu jsme ale připravili tak, aby byla konečně srozumitelná a výhodná pro běžného člověka.",Czech Republic,54.567076,,,
Metagate 1,6573884.0,"Czech Republic, Praha, Prague",https://www.linkedin.com/company/metagateone,www.metagate1.com,MetaGate1 has developed and owns the most advanced and flexible online digital banking and payment platform in the fintech market. MetaGate1 has connected IBAN numbers and card functionality for full bank transaction functionality. MetaGate1 has attached full licensed crypto functionality for wallet exchange and online payment with crypto. MetaGate1 is now finalizing their addition of full NFT and ICO support for NFT creation and NFT marketplace as well as generic ICO platform for integrated crowdfunding etc!,Czech Republic,6.573884,,,
Monroi,628942.0,"Czech Republic, Praha, Prague, 1/841/3 Václavské Nám., 110 00",https://www.linkedin.com/company/montleroi,www.monroi.cz,"We are Fintech Digital Bank, which automates your money. You earn money every time you spend.",Czech Republic,0.628942,,,
NED Ecosystem By New Era Development,3209828.0,"Czech Republic, Moravskoslezský, Ostrava, 300/77 Horní, 70030",https://www.linkedin.com/company/ned®-ecosystem-by-new-era-development®,www.nedproject.co,"My jsme NED®, inovativní Fin Tech projekt na platformě 21. století. Oproti jiným kryptoprojektům, které pouze spoléhají na akceptování jejich kryptoměny jakožto platebního prostředku, jsme zvolili jinou cestu, kdy vyvíjíme vlastní ekosystém s diverzifikací tržních rizik do různých oborů trhů. Náš tým odborníků vyvíjí celý ekosystém tak, aby se utvářela reálná hodnota NED tokenu a dávala mu potřebný smysl a stabilitu. NED ekosystém propojuje tři technologické platformy, které nabídnou svým uživatelům po celém světě buď naprosto nové, nebo výrazně vylepšené možnosti a služby.  Naše tři hlavní platformy, které vyvíjíme, jsou: hybridní kryptosměnárna Galilei, zašifrované úložiště dat Everchain a globální realitní on-line platformu NED Future, využívající přednosti blockchainových technologii, jejichž pojítkem je naše digitální měna NED. Samotný token NED je tzv. utility token, což znamená, že bude hlavním platebním prostředkem v rámci těchto platforem, s unikátní řadou výhod.",Czech Republic,3.209828,,,
OPR-Finance S.r.o.,3144710.0,"Czech Republic, Praha, Prague, 1716/2b Hvezdova",https://www.linkedin.com/company/opr-finance,www.opr-finance.cz,"OPR-Finance s.r.o. is part of OPR-Finance Oy group. OPR-Finance Oy (former OPR-Vakuus Oy) is a well-established and privately owned financial Finnish company founded in 2005. Using advanced finance technology (FinTech), the company provides consumer credits for individuals and working capital financing for businesses, being a market leader in its respective segment in its home country. In addition, the company offers financing solutions for online shopping in partnership with both merchants and consumers.  Since 2005 OPR-Finance Oy has offered over a million consumer loans and its’ services to more than 500,000 customers. The group has granted loans worth EUR 135m during the last 12 months. Our offices are currently located in Helsinki, Prague, Stockholm, Copenhagen and Amsterdam. We are committed to operate according to our shared values, which are responsibility, openness and a satisfied customer. The Prague office currently offers following financial products: Consumer Credit Loan EverydayPlus - www.everydayplus.cz B2B Company Loan - www.OPR-Firemniuver.cz OPR-Finance s.r.o. City Tower Hvezdova 1716/2B 140 00 Prague 4 Czech Republic Infoline: +420 22 888 69 69",Czech Republic,3.14471,,,
Partners Banka A.s.,139627518.0,"Czech Republic, Praha, Prague, 5b Türkova, 149 00",https://www.linkedin.com/company/projektpb,www.partnersbanka.cz,Stavíme českou banku.  Tvoříme jedinečný typ otevřené poradenské banky. Spojujeme fintech bankovnictví a osobní poradenství v jednom.,Czech Republic,139.627518,,,
Pravda Capital,3144710.0,"Czech Republic, Praha, Prague",https://www.linkedin.com/company/pravda-capital,www.pravda.eu,"Pravda Capital is a group of companies operating in high complexity and innovative finance including specialty asset management, energy and climate, and venture capital (fintech and climate change). We have been in business since 2002, when we started a corporate finance advisory firm (Pravda Capital s.r.o.).  In the years 2004 and 2005 we completed M&A transactions worth several hundred million €, including Orco’s acquisition of IPB Real (the largest residential developer) or financial restructuring of Aliatel (then second largest telco operator). We soon expanded into ventures related to climate change and asset management. Sanning Capital Limited: An investment fund launched in June 2009 which started as a bottom up long short fund investing in the Central and Eastern Europe but later refocused on development and operation of automated and semi-automated fundamental long (as opposed to high frequency) term value strategies. Pravda Capital Trading: Started in 2005 as carbon emissions brokerage and advisory, soon becoming one of the leading brokerage companies in Central and Eastern Europe. During this period we traded several hundred million units valued several billion € with over hundred counterparties in 15 countries. In addition to having a substantial trading operation, the team has developed outstanding analytical track record including a prediction of EUA collapsing to zero in 2006 when it was trading over € 13/t and was capitalized at some € 100 billion.",Czech Republic,3.14471,,,
Probinex Česko A Slovensko,28085995.0,"Czech Republic, South Moravian, Brno, 1008/69 Pražákova",https://www.linkedin.com/company/probinex,www.probinex.com,"Probinex aims to offer access to cryptocurrencies in a centralized and regulated environment allowing more institutions, retail traders and even the general public to safely and legally partake in this endeavour. In a world where too many crypto exchanges have to face legal obstacles, our project delivers much-needed reliability and stability. Our mission is to create an all-in one ecosystem of fully compliant crypto and fintech products: The blood and soul of our project is our native PBX token, which can be traded on exchanges but also provides many utilities for its holders. StayKing: one and only royalty program for PBX token holders allowing them to earn monthly rewards from the overall performance of Probinex. pbxpay: app introducing IBAN, SEPA payments and a payment card, easy crypto operations without obstacles of traditional banks. Earnio: Secure way of taking part in the world of cryptocurrencies Probinex exchange: A Trusted platform for cryptocurrency and derivatives trading coming soon.",Czech Republic,28.085995,,,
Purple Holding,1604914.0,"Czech Republic, South Moravian, Brno, 409/26 Masarykova, 602 00",https://www.linkedin.com/company/purple-holding,purple-holding.com,"We enjoy technology, finance and investing in meaningful projects. The Purple Holding founders have always had the vision of building fintech businesses that make people's life easier. We are partners in ventures where we bring our own business ideas to life such as Purple Technology or forex brokerages. At Purple Holding, we are ready to support new fintech startup ventures by contributing both our know-how from international financial markets and capital resources. We love to work with people who possess drive and energy; who want to challenge themselves, and above all, who genuinely wish to share our values of freedom, fairness and friendliness. We are long-term partners in business, people, and savvy decision-making.",Czech Republic,1.604914,,,
Roklen,1244911.0,"Czech Republic, Praha, Prague, 64 Náměstí Míru Prague",https://www.linkedin.com/company/roklen,www.roklen.cz,"We build FinTech services and products for a new generation different from traditional banks and brokerage houses. We want to be the first FinTech company in the Czech Republic and Central Europe, which will provide investment banking services and related financial products.",Czech Republic,1.244911,,,
Sixty60,3773652.0,"Czech Republic, Praha, Prague, Zubateho, 150 00",https://www.linkedin.com/company/sixty60,,"60 % faster, 60 % cheaper banking kit in cloud. We compose, not hard-code. We compose  solutions from a microservices library instead of integrating package systems. We compose processes with BPM and business rule engine instead of programming.  Our team combines technology know-how with in-depth banking knowledge. With innovations powered by Creative Dock we do not ask for specifications but develop solutions tailored to real customer preferences. Thanks to our green-field approach and use of up-to-date technology, everything is tailored to each client, including customized experience for each end-user.  We drill-down into each block of infrastructure with efficient use of cloud solutions, offering easy scaling, continuous deployment without large upgrades. Built greenfield, our solution is designed for fast implementation & quick changes, but we understand that connectivity is the holy grail of everything. We integrate modern 3rd parties through APIs - e.g., fintech partner with a cryptocurrency platform. We can also use RPA to quickly connect to obsolete, legacy IT systems. We are architects and company builders. Our products are disruptive startups on the edge of technology, designed to solve real problems, give customers a positive experience, and create future revenue streams for our clients. Our passion is to contribute, make an impact and turn companies into successful businesses. We know banking inside out. We offer business oriented product catalogue, covering financial products as well as related services. This allows fast product development, bundling and flexible pricing with loyalty schemes. We have extensive experience across backoffice processes: account administration, domestic and foreign payments, cards, retail loans, mortgages, SME loans, corporate & syndicated loans, investments incl. Mifid II and PRIIPS, treasury, etc. We have credit risk know-how in scoring, underwriting, early warning systems, collections. We have knowledge of Market risk and ALM. You will also find Marketing, analytical and operational CRM in our banking portfolio.",Czech Republic,3.773652,,,
TibiQ,6918362.0,"Czech Republic, Praha, Prague, 209 Sokolovská, 19000",https://www.linkedin.com/company/tibiq,www.tibiq.cz,"tibiQ (tibi lat. pro Tebe) tibiQ Automotive Holding zastřešuje spolupráci s importéry a leasingovými společnostmi. Společnost propojuje fintech s inovativní koncepcí mobility. tQAH má ve svém fleetovém systému individuální řešení pro každého zákazníka. Společnost se věnuje unikátnímu konceptu mobility formou pronájmu firemních vozů. Komplexně se zaměřuje na financování a pojištění automobilů, jejich prodej, správu a servis. Zákazník si svůj vůz může během několika málo minut vybrat na webovém rozhraní z pohodlí domova. Veškerá komunikace probíhá elektronicky. tQAH spolupracuje zejména se ŠKODA AUTO, Audi, VW, Mercedes Benz, BMW, PSA – Peugeot, ČSOB, Allianz a Českou pojišťovnou. Společnost působí na českém trhu tři roky. V tom posledním profinancovala nové vozy v objemu větším než 1 mld. Kč. Ve správě má 1500 aut, 10 000+ klientů a 3 dealerství. Primárně se zaměřuje na OSVČ. Pro společnosti holdingu pracuje zatím 60 lidí. Více o společnosti na www.tibiQ.cz.  tibiQ GO! - Komplexní fleetové služby znamenají snadno dostupnou mobilitu pro všechny, kdo ji vyžadují. Vyberete si vůz z široké nabídky značek a modelů. Jezděte a starosti nechte na nás. tibiQ Autoservice Invest se postará o bezproblémový provoz Vašeho automobilu. tQAI zajistí veškerý potřebný servis a pravidelné prohlídky. Vyřeší i případné opravy či pojistné události. tQAI je majitelem AR SERVIS s. r. o., jenž je autorizovaným servisem a prodejcem vozů ŠKODA a společnosti UNI AUTA s.r.o. prodejce Citroën a Peugeot. Více na www.arservis.cz a www.uniauta.cz.",Czech Republic,6.918362,,,
Zonky,30818158.0,"Czech Republic, Praha, Prague, 42 Na Okraji, 160 00",https://www.linkedin.com/company/zonky,www.zonky.cz,"My na Zonky věříme, že půjčování peněz se dá dělat férověji a výhodněji. Bez velkých nákladných institucí. Zonky je česká internetová služba, která funguje na principu P2P. Propojuje ty, kteří si chtějí půjčit levněji s lidmi, kteří chtějí investovat do půjček lidí a získat zajímavé zhodnocení. Služba vznikla v roce 2015 a je členem finanční skupiny PPF. Jsme největší fintech společností v České republice. Lidé si už na Zonky půjčili více než 5 miliard korun a více než 23 tisíc lidí na Zonky investuje. Zonky mají lidé rádi také proto, že se ke každému zákazníkovi chová jako k člověku a nemluví bankovničtinou.  Už je nás víc než 160 a stále rosteme! Přivítáme mezi námi ty, kteří s námi chtějí měnit pravidla hry na trhu se spotřebitelskými úvěry.",Czech Republic,30.818158,,,
