Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Fintech Latvia Association,3146670.0,"Latvia, Riga, Riga, 5/1 Valnu Street, lv-1050",https://www.linkedin.com/company/lafpa,fla.lv,"The Fintech Latvia Association unites fintech companies and other financial organisations operating outside the banking sector and providing financial services to the residents of Latvia. The mission of the association is to make sure the alternative finance sector in Latvia is responsible and reliable. We aim to have a long-term cooperation with consumers and market monitoring institutions, demonstrating the many positive benefits the sector has to offer for the development of every individual and society as a whole. Due to the development of efficient information technology solutions, financial services provided outside the banking sector are more available, convenient and easy to understand.",Latvia,3.14667,,,
Finto Capital,6470288.0,"Latvia, Riga, Riga, 21 Dzirnavu Iela, lv-1010",https://www.linkedin.com/company/finto-capital,www.finto.lv,"Finto Capital is a fast-growing Fintech Lending company engaged in providing leasing services for consumers. Finto Capital has the required special license for lending services to consumers. By complying with the highest standards and local regulations, we ensure business sustainability, responsible lending practices, and fair treatment of our clients.",Latvia,6.470288,,,
ITech Capital,8805188.0,"Latvia, Riga, Riga, 2 Doma Laukums, lv-1050",https://www.linkedin.com/company/itech-capital,www.itcap.vc,"iTech Capital is a global investment manager specializing in the high growth stages of internet-based businesses since 2010. The firm has two funds under management: iTech Fund I and iTech Fund II. iTech Fund II launched in 2018, invests worldwide in globally-scalable tech companies at both the critical Series A stage and beyond. The firm has 2 unicorns raised - Bitfury and TradingView, and 10+ IT holdings in the portfolio. Key investment areas: FinTech, AdTech, CryptoTech, Online Travel & Ticketing. For more information on iTech and all its investments, visit itcap.vc",Latvia,8.805188,,,
Lenndy,498765.0,"Latvia, Riga, Riga, 1/2 Gobas Iela, lv-1016",https://www.linkedin.com/company/lenndy,www.lenndy.com,Lenndy group is focused on FinTech and non-banking lenders development. Infrastructure of non-banking lenders allow individuals and businesses directly lend their money to ohers. Lenndy group provided effective business model for lending market development and diversification across the world.,Latvia,0.498765,,,
Lovat,23270854.0,"Latvia, Riga, Riga, 15 Balasta Dambis, lv-1048",https://www.linkedin.com/company/lovat-ltd,vatcompliance.co,"At Lovat, we lead the way in tax management solutions through our cutting-edge software platform. Specializing in comprehensive services, we offer solutions for tax registration, sales tax compliance, VAT management, EPR reporting, tax cloud services, sales tax calculator, and more. Our expertise extends across diverse sectors, with a focus on delivering exceptional solutions in the B2C, B2B, and SaaS spaces within the dynamic FinTech market segments. At Lovat, we empower businesses to navigate the intricacies of tax management effortlessly, ensuring compliance, efficiency, and sustained success.",Latvia,23.270854,,,
Magnetiq Bank,56640060.0,"Latvia, Riga, Riga, 54 Brīvības Iela, lv-1011",https://www.linkedin.com/company/as-latvijas-pasta-banka,www.magnetiqbank.com,"At Magnetiq Bank, we're redefining what it means to work with a bank. We know the usual perception involves navigating multiple hurdles - from complex onboarding processes to inconsistent service experiences - but we believe in a different approach. 🤝 💡 Imagine a banking partner that provides licensed infrastructure and fosters true collaboration to help fintech companies thrive. That's what we're creating at Magnetiq Bank - a seamless, supportive environment where great products are developed through great collaboration and genuine partnerships. 🌐 Ready to experience banking differently? Dive deeper into how we're transforming fintech collaborations: www.magnetiqbank.com",Latvia,56.64006,,,
Moneycare,4432634.0,Latvia,https://www.linkedin.com/company/moneycare,moneycare.su,"Leading consumer finance broker across Eastern Europe for in-store and online POS lending. Connecting merchants and lenders to provide consumers with personalized financing offers from multiple lenders⚡ Headquartered in Latvia, Moneycare is a leading fintech project in consumer finance, operating in the Baltics, Russia, Spain and the UK. Over 17 000 retail stores have chosen us as the most convenient lending platform for their customers. 12+ leading financial institutions on the backend, 2 minutes to get an approval and the latest technology to transform the area of consumer loans. Sign up and let's succeed together!",Latvia,4.432634,,,
Monify Loans,628942.0,"Latvia, Riga, Riga, 36 Dzirnavu Iela",https://www.linkedin.com/company/monify-loans,www.monify.lv,"Monify is an innovative fintech start-up from Latvia that provides the fastest unsecured on-line loans to SME (small to medium enterprises) in Baltics & Poland. Monify provides an offer of up to 100'000 EUR in 60 minutes.  Standard product is an installment-loan for 1-24 months, 3.5-7.0% monthly i-rate. In 1 year Monify received 4000+ applications, lent 7+ million EUR loans, entered 4 markets (Latvia, Estonia, Lithuania and Poland) and has 21 employee. Monify vision is Money Makes Money. Monify mission is to become global one-click SME finance provider, where every small and medium- sized business get access to money in 5 minutes, and earn more than our interest rate. Monify goal is to have 1'000'000 unique SMEs.",Latvia,0.628942,,,
Nauda,997531.0,"Latvia, Riga, Riga",https://www.linkedin.com/company/nauda,www.nauda.money,"Nauda is a fintech startup that develops and implements sustainable solutions for SMEs that will solve problems and improve your businesses. Our current projects: ✔️ All-in-one fintech solution (neobanking in Poland)  ✔️ BaaS ✔️ Partnership project with Mastercard and TransactPro ✔️ Fintech expertise Our team would love to connect with everyone interested in fintech, finance industry.  📩 Feel free to send me a message in DM or by emails: as@nauda.money | nh@nauda.money",Latvia,0.997531,,,
Orients,7547304.0,"Latvia, Riga, Riga, 8b Gunara Astras Str., lv-1082",https://www.linkedin.com/company/orients-audit-&-finance,www.orients.lv,"Orients Audit & Finance has 23 years of professional experience in audit, accounting, tax compliance & advisory, ESG, and digital reporting. In our professional team we have two leading certified auditors, two certified tax advisors, and highly professional accountants and consultants. We are part of Integra International association as we believe in cross-border cooperation and experience exchange. We also specialize on: - Digitalise your financial reports in compliance with European Single Electronic Format (ESEF) regulation; - Provide consulting on ESG and sustainability topics for corporates; - completing financial and tax due diligence for investment or mergers & acquisitions purposes; - guiding fintech companies with tax legislation compliance, accountancy accompaniment and business structuring; - consulting startups and mature tech companies on fundraising and help raise funds. Entrepreneurs focused on their growth, credibility and time, work with us for the reason.",Latvia,7.547304,,,
SOLUT SIA,498765.0,"Latvia, Riga, Riga, 38 Kr.valdemara, lv-1010",https://www.linkedin.com/company/solut-finances,www.solut.lv,"SOLUT is a fintech company that specializes on SME financing in Europe. We provide the fastest business loans on the market where other players do it in days. Our core advantage is advanced scoring technology, that helps us to issue loans within hours. We strive to continue providing excellent service and plan to be #1 company in Europe that will provide the fastest SME loans under 5 minutes.",Latvia,0.498765,,,
ZATOSHI,1257884.0,"Latvia, Riga, Riga, 31 Cēsu Iela, 1012",https://www.linkedin.com/company/zatoshii,,"Zatoshi is an international fintech company with the vision to leverage crypto related solutions to the global standards and share our practices in order to introduce new technologies into our fast-paced lifestyle.  Company Zatoshi was established in Riga, the capital and largest city of Latvia.  Currently, we are operating in Lithuania, Poland, Kazakhstan, Belarus, Russia and Latvia.  Our company is providing a full range of services including educational courses, consulting and IT solutions such as: 	-Crypto payment processing 	-POS (Point-of-Sale) terminals           -Mining Solutions – Hosting, Mass-management & Monitoring         -Buy/Sell and Exchange of Cryptocurrency 	-Security and Information System audits         -Training and seminars If you have a question do not hesitate to contact us!  E-mail: office@zatoshi.com",Latvia,1.257884,,,
